scenario,strategy,metric,basis,round,n_total,n_observed,n_in_summary,n_faulted_cumulative,median,q25,q75,boot_ci_lo,boot_ci_hi
S3ab_rtd,D,param_err_pct,locf,1,40,40,40,0,348.33301236005855,259.6040221042562,410.0141878724342,270.7360129839734,383.50998686146715
S3ab_rtd,D,param_err_pct,locf,2,40,40,40,0,240.67278752727333,176.76694001988,293.4272055211568,213.89547654995386,277.5128841872099
S3ab_rtd,D,param_err_pct,locf,3,40,40,40,0,62.20785831420235,33.348931179937864,73.62553392708999,48.179857100205055,71.41760766126637
S3ab_rtd,D,param_err_pct,locf,4,40,40,40,0,50.130281170185995,34.43414935445312,65.72784637430729,39.75178049779271,63.40737148402265
S3ab_rtd,D,param_err_pct,locf,5,40,40,40,0,44.59189828993185,31.214750269564824,56.0823082635057,35.26444313468158,51.55232833064469
S3ab_rtd,D,param_err_pct,locf,6,40,40,40,0,41.472975165019555,31.853621833387198,52.358108545026994,35.39546235430514,49.92721130627649
S3ab_rtd,D,param_err_pct,locf,7,40,40,40,0,39.03926440900688,33.658207838092515,47.628931081021456,36.082112467036325,45.31357915486187
S3ab_rtd,D,param_err_pct,locf,8,40,40,40,0,36.810037371415206,31.535962826931563,44.01169791707541,33.42174087829811,40.75701197026098
S3ab_rtd,F,param_err_pct,locf,1,40,40,40,0,74.45496392908086,55.50815091784523,87.75224601860178,64.76371798745298,84.03901635973119
S3ab_rtd,F,param_err_pct,locf,2,40,40,40,0,32.90707945055213,23.743426691026027,54.86312464701544,27.839176470193728,46.26666836336862
S3ab_rtd,F,param_err_pct,locf,3,40,40,40,0,16.411457968434696,12.766418576632232,19.346098521110477,13.698065580099993,17.815615130678754
S3ab_rtd,F,param_err_pct,locf,4,40,40,40,0,15.502755184878458,10.448051245874513,21.107268516342398,11.492900447014431,18.729139919571235
S3ab_rtd,F,param_err_pct,locf,5,40,40,40,0,15.277262593970208,8.844677830302455,22.08014921994027,11.716912785688983,19.57532343970655
S3ab_rtd,F,param_err_pct,locf,6,40,40,40,0,17.43739334094342,9.851829033314054,23.56139558677787,13.275100875868073,22.055940271284314
S3ab_rtd,F,param_err_pct,locf,7,40,40,40,0,20.090149727282135,11.344582141785331,25.211491807498533,13.622386899973659,23.284524482857638
S3ab_rtd,F,param_err_pct,locf,8,40,40,40,0,21.321447798486293,12.84362513082045,26.01183944437128,15.988766746229498,25.516480929441457
S3ab_rtd,D,blind_rmse_M,locf,1,40,40,40,0,0.13301402069146329,0.11871702642913425,0.15639172920232391,0.12679780288534942,0.1490153700173683
S3ab_rtd,D,blind_rmse_M,locf,2,40,40,40,0,0.044598161216495846,0.030015652319614814,0.04918001469805858,0.03288922380078613,0.04809599158350271
S3ab_rtd,D,blind_rmse_M,locf,3,40,40,40,0,0.01903586111841325,0.012513708805173301,0.029408370294109268,0.013507713580539038,0.027786059979527836
S3ab_rtd,D,blind_rmse_M,locf,4,40,40,40,0,0.015227402854422156,0.010508109149552577,0.024067887520133217,0.011033173649915694,0.020199699930158986
